29;35;35;13;12;12;12;25;25;18;19;19;11;14;14;14;14;14;14;15;15;14;14;14;19;17;17;14;16;16;12;17;17;21;16;16;15;15;15;16;15;15;17;15;15;15;15;15;14;15;15;15;15;15;18;16;16;14;16;16;15;16;16;15;15;15;14;16;16;17;16;16;15;15;15;14;15;15;15;16;16;16;16;16;15;15;15;15;15;15;15;16;16;17;15;15;16;16;16;16;15;15;14;15;15;17;16;16;17;15;15;15;16;16;17;16;16;13;16;16;16;15;15;15;15;15;16;15;15;15;16;16;16;15;15;15;15;15;17;16;16;16;16;16;15;16;16;15;16;16;17;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;15;15;17;16;16;15;15;15;17;15;15;16;15;15;16;15;15;16;16;16;16;16;16;16;16;16;107
28;19;19;15;15;15;13;17;17;17;14;14;17;14;14;18;17;17;13;17;17;16;16;16;14;16;16;13;16;16;13;18;18;15;15;15;14;17;17;14;16;16;17;15;15;16;16;16;17;15;15;18;14;14;17;16;16;16;14;14;15;15;15;15;15;15;15;15;15;16;15;15;16;15;15;15;16;16;15;16;16;15;15;15;14;16;16;15;15;15;16;15;15;16;15;15;15;16;16;17;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;16;15;15;16;16;16;16;16;16;16;16;16;16;15;15;15;16;16;16;16;16;15;16;16;16;16;16;15;15;15;16;15;15;15;16;16;17;15;15;15;16;16;14;16;16;16;15;15;15;16;16;17;15;15;16;15;15;15;16;16;15;16;16;16;15;15;15;16;16;15;15;15;16;16;16;108
14;29;29;19;16;16;15;19;19;6;17;17;7;19;19;21;15;15;14;17;17;11;16;16;18;15;15;14;16;16;19;15;15;15;16;16;17;14;14;18;16;16;12;17;17;14;16;16;14;17;17;18;15;15;16;15;15;16;16;16;15;16;16;16;16;16;18;16;16;15;15;15;13;16;16;13;17;17;20;15;15;15;16;16;15;15;15;15;16;16;14;16;16;16;16;16;16;15;15;17;16;16;13;15;15;16;16;16;14;15;15;16;16;16;16;16;16;15;15;15;15;16;16;14;16;16;16;15;15;15;16;16;15;16;16;16;16;16;16;15;15;14;16;16;15;16;16;15;16;16;16;15;15;15;16;16;14;16;16;16;16;16;15;16;16;16;16;16;14;16;16;16;15;15;16;15;15;16;16;16;16;15;15;15;15;15;15;16;16;16;16;16;109
24;19;19;23;14;14;23;20;20;15;16;16;16;18;18;19;15;15;15;15;15;18;16;16;18;16;16;14;18;18;17;16;16;22;14;14;15;16;16;15;16;16;12;15;15;16;16;16;15;15;15;17;16;16;14;16;16;17;18;18;15;16;16;16;17;17;17;16;16;14;15;15;16;15;15;15;17;17;16;15;15;15;15;15;15;16;16;15;16;16;15;15;15;16;16;16;15;16;16;17;15;15;15;14;14;17;16;16;15;16;16;16;16;16;15;16;16;18;15;15;15;15;15;16;16;16;15;16;16;16;15;15;16;15;15;14;15;15;15;16;16;16;15;15;15;16;16;17;15;15;15;16;16;15;16;16;16;15;15;16;15;15;15;16;16;15;16;16;16;16;16;16;15;15;16;15;15;15;16;16;15;16;16;16;16;16;16;15;15;16;15;15;11
12;33;33;10;21;21;10;23;23;19;19;19;16;17;17;15;16;16;15;16;16;18;15;15;17;14;14;16;21;21;13;18;18;14;17;17;14;16;16;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;14;15;15;16;14;14;15;14;14;14;16;16;17;14;14;17;14;14;16;15;15;16;15;15;16;15;15;15;16;16;17;15;15;16;16;16;16;15;15;16;15;15;16;16;16;17;16;16;15;15;15;13;16;16;16;15;15;16;16;16;15;16;16;15;15;15;15;15;15;14;16;16;16;15;15;16;15;15;15;15;15;16;15;15;15;16;16;15;16;16;17;15;15;15;16;16;17;16;16;15;16;16;16;15;15;15;16;16;16;16;16;17;16;16;16;16;16;16;16;16;15;16;16;16;15;15;15;16;16;15;15;15;16;16;16;15;16;16;110
13;48;48;19;14;14;6;21;21;23;15;15;16;9;9;14;17;17;16;16;16;16;17;17;16;11;11;17;26;26;14;12;12;16;20;20;15;16;16;16;17;17;15;16;16;15;15;15;16;16;16;16;18;18;15;14;14;17;22;22;16;15;15;19;14;14;13;16;16;15;13;13;14;17;17;15;16;16;15;15;15;16;16;16;16;17;17;15;15;15;15;15;15;16;15;15;15;14;14;15;16;16;16;14;14;14;16;16;16;16;16;14;17;17;16;14;14;15;16;16;16;15;15;15;15;15;16;16;16;16;14;14;15;16;16;15;16;16;15;16;16;16;14;14;15;17;17;15;15;15;16;16;16;16;17;17;16;16;16;15;16;16;16;16;16;16;16;16;15;16;16;16;15;15;15;16;16;15;16;16;16;16;16;16;15;15;15;16;16;15;16;16;111
17;49;49;8;4;4;7;28;28;13;16;16;21;10;10;10;13;13;17;19;19;19;12;12;15;20;20;14;19;19;20;15;15;18;17;17;16;15;15;14;16;16;17;17;17;16;15;15;15;17;17;15;14;14;16;16;16;13;19;19;13;18;18;15;17;17;18;17;17;15;16;16;15;14;14;14;15;15;16;16;16;15;15;15;16;16;16;16;15;15;15;17;17;16;15;15;15;15;15;17;16;16;15;16;16;16;15;15;15;17;17;16;16;16;17;15;15;15;15;15;17;15;15;15;16;16;16;15;15;15;15;15;16;16;16;15;16;16;17;15;15;16;16;16;16;16;16;16;15;15;16;15;15;16;16;16;16;16;16;15;16;16;16;16;16;16;16;16;15;15;15;16;15;15;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;15;16;16;112
20;41;41;16;15;15;24;19;19;10;14;14;18;16;16;14;16;16;15;16;16;16;15;15;16;16;16;18;18;18;12;14;14;13;17;17;16;16;16;15;16;16;15;16;16;16;15;15;15;16;16;16;15;15;15;16;16;18;15;15;14;16;16;15;16;16;15;15;15;16;15;15;16;16;16;15;16;16;16;15;15;15;16;16;16;16;16;15;16;16;16;15;15;15;16;16;15;15;15;16;15;15;17;16;16;16;16;16;13;16;16;15;16;16;17;15;15;15;16;16;17;15;15;15;16;16;16;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;17;15;15;16;15;15;16;16;16;15;16;16;16;15;15;15;16;16;16;15;15;16;15;15;16;16;16;15;16;16;15;16;16;16;15;15;16;16;16;15;16;16;16;15;15;15;16;16;113
13;33;33;7;15;15;12;23;23;25;22;22;11;16;16;15;16;16;15;15;15;23;15;15;11;16;16;6;19;19;16;17;17;18;18;18;16;14;14;15;15;15;13;16;16;16;16;16;16;15;15;14;16;16;16;15;15;18;17;17;11;16;16;17;16;16;18;15;15;14;15;15;14;16;16;16;15;15;16;16;16;16;16;16;15;15;15;16;16;16;16;16;16;17;15;15;15;15;15;14;16;16;15;15;15;15;16;16;14;15;15;14;16;16;17;15;15;16;16;16;16;16;16;15;16;16;15;15;15;15;15;15;16;15;15;14;15;15;17;16;16;14;16;16;15;16;16;16;16;16;16;16;16;15;15;15;15;15;15;15;15;15;16;15;15;16;15;15;14;16;16;16;16;16;15;15;15;16;15;15;16;16;16;16;16;16;16;15;15;16;16;16;114
22;31;31;10;15;15;8;19;19;28;18;18;17;14;14;10;16;16;16;15;15;16;15;15;17;14;14;15;16;16;13;15;15;19;16;16;16;15;15;17;15;15;16;16;16;15;16;16;16;16;16;17;15;15;17;16;16;19;16;16;16;15;15;13;16;16;17;15;15;15;16;16;16;15;15;14;16;16;15;15;15;15;16;16;16;15;15;15;16;16;17;16;16;15;15;15;15;15;15;17;16;16;15;15;15;16;16;16;14;15;15;17;15;15;16;16;16;15;15;15;16;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;17;16;16;17;16;16;16;15;15;15;16;16;15;15;15;16;15;15;16;15;15;15;15;15;15;15;15;15;16;16;16;15;15;16;16;16;15;16;16;15;16;16;16;15;15;115
14;33;33;25;8;8;21;22;22;18;17;17;18;15;15;14;17;17;16;16;16;16;15;15;15;17;17;15;19;19;14;16;16;14;15;15;18;14;14;15;16;16;16;15;15;16;16;16;17;15;15;17;14;14;16;15;15;14;17;17;14;15;15;13;17;17;13;17;17;16;14;14;17;15;15;15;16;16;16;15;15;16;15;15;15;15;15;15;16;16;16;15;15;16;16;16;15;16;16;16;15;15;15;16;16;15;16;16;17;14;14;15;16;16;17;14;14;14;15;15;16;16;16;16;16;16;15;16;16;16;15;15;15;16;16;15;16;16;15;16;16;15;15;15;15;16;16;15;15;15;15;16;16;15;16;16;16;15;15;16;16;16;16;16;16;16;15;15;14;16;16;15;15;15;16;15;15;15;16;16;15;16;16;16;15;15;16;15;15;16;15;15;116
38;35;35;16;18;18;24;21;21;22;14;14;16;16;16;13;16;16;16;16;16;15;16;16;14;14;14;18;14;14;15;16;16;16;16;16;16;16;16;15;16;16;13;16;16;16;16;16;18;15;15;16;15;15;16;16;16;18;16;16;14;17;17;11;16;16;14;16;16;15;15;15;15;15;15;14;16;16;16;15;15;16;15;15;16;15;15;15;16;16;16;16;16;16;16;16;15;16;16;15;15;15;15;16;16;13;16;16;16;15;15;16;16;16;16;16;16;15;16;16;15;16;16;16;16;16;15;16;16;16;16;16;16;16;16;16;15;15;16;16;16;17;16;16;16;16;16;14;15;15;15;16;16;16;16;16;15;16;16;16;15;15;16;16;16;16;15;15;16;16;16;16;15;15;16;16;16;15;16;16;15;15;15;15;16;16;16;16;16;16;16;16;117
27;37;37;12;19;19;24;21;21;21;17;17;22;14;14;16;16;16;14;16;16;14;15;15;13;15;15;15;17;17;15;14;14;13;17;17;16;15;15;18;15;15;16;16;16;15;16;16;14;15;15;15;16;16;16;16;16;14;16;16;11;16;16;17;16;16;15;15;15;13;17;17;16;15;15;16;16;16;16;16;16;16;15;15;15;16;16;15;15;15;16;15;15;16;16;16;16;15;15;17;15;15;15;16;16;16;16;16;18;16;16;16;15;15;16;15;15;16;16;16;16;15;15;15;16;16;16;16;16;16;16;16;15;16;16;16;15;15;16;15;15;16;16;16;15;16;16;16;15;15;15;16;16;15;16;16;16;16;16;15;15;15;15;16;16;16;15;15;16;16;16;15;15;15;15;16;16;16;15;15;16;15;15;16;16;16;16;16;16;16;15;15;118
25;33;33;11;12;12;4;26;26;24;18;18;12;14;14;14;18;18;15;15;15;18;16;16;15;18;18;22;17;17;13;18;18;21;16;16;16;14;14;16;16;16;15;16;16;15;15;15;15;15;15;16;16;16;14;15;15;18;16;16;18;15;15;18;15;15;15;17;17;14;16;16;17;16;16;14;15;15;16;15;15;16;15;15;15;16;16;16;15;15;16;15;15;15;16;16;15;15;15;14;15;15;17;16;16;14;16;16;17;15;15;16;16;16;14;15;15;17;16;16;16;15;15;15;16;16;16;16;16;16;16;16;16;16;16;15;15;15;17;16;16;15;15;15;17;16;16;16;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;15;15;15;16;16;16;15;16;16;16;16;16;15;15;15;16;16;16;16;16;16;15;15;15;15;16;16;119
14;22;22;9;15;15;20;16;16;8;18;18;14;15;15;7;18;18;18;17;17;16;14;14;18;16;16;12;15;15;15;15;15;17;17;17;14;15;15;16;15;15;15;13;13;15;15;15;16;16;16;16;15;15;16;16;16;15;16;16;18;15;15;15;15;15;13;16;16;18;16;16;13;16;16;18;17;17;16;16;16;15;17;17;15;16;16;16;15;15;17;16;16;15;15;15;14;16;16;17;15;15;15;15;15;17;15;15;16;15;15;17;16;16;13;16;16;15;15;15;17;15;15;16;14;14;17;16;16;14;15;15;16;16;16;16;15;15;16;17;17;15;16;16;15;16;16;16;16;16;13;16;16;14;16;16;15;16;16;13;16;16;15;16;16;15;15;15;17;15;15;15;15;15;17;16;16;14;16;16;16;15;15;16;16;16;15;16;16;16;15;15;12
28;31;31;15;18;18;16;22;22;20;14;14;11;16;16;8;17;17;20;15;15;20;13;13;18;14;14;17;16;16;18;16;16;18;15;15;15;17;17;12;17;17;12;16;16;17;15;15;17;15;15;16;15;15;14;16;16;12;16;16;18;16;16;15;16;16;14;16;16;17;15;15;15;15;15;16;15;15;15;16;16;15;16;16;16;15;15;16;15;15;15;16;16;16;16;16;15;17;17;17;16;16;16;15;15;16;15;15;15;16;16;15;15;15;14;15;15;15;15;15;15;15;15;16;15;15;16;16;16;15;16;16;15;15;15;16;15;15;16;15;15;15;16;16;15;16;16;17;15;15;16;16;16;15;16;16;16;16;16;16;16;16;16;15;15;16;15;15;15;16;16;14;16;16;16;15;15;16;15;15;16;16;16;15;16;16;15;16;16;16;15;15;120
14;37;37;13;15;15;7;21;21;26;15;15;16;15;15;16;16;16;18;16;16;15;16;16;16;16;16;16;16;16;13;18;18;13;16;16;16;16;16;15;16;16;16;16;16;15;15;15;16;16;16;16;16;16;15;15;15;18;16;16;19;16;16;13;15;15;16;16;16;14;15;15;16;15;15;16;15;15;16;15;15;15;16;16;15;16;16;16;16;16;15;15;15;16;16;16;14;15;15;16;15;15;15;15;15;16;15;15;18;15;15;15;15;15;15;15;15;15;16;16;16;16;16;15;16;16;16;16;16;16;16;16;16;15;15;16;16;16;15;15;15;14;15;15;16;16;16;15;16;16;15;15;15;15;16;16;16;15;15;16;16;16;15;16;16;16;16;16;16;16;16;15;15;15;16;16;16;15;16;16;15;16;16;15;15;15;15;16;16;16;16;16;121
19;45;45;18;22;22;21;20;20;21;14;14;17;19;19;17;17;17;13;15;15;14;13;13;17;16;16;17;18;18;15;18;18;14;14;14;16;16;16;17;16;16;15;16;16;16;16;16;15;14;14;14;17;17;13;14;14;13;13;13;14;16;16;19;15;15;16;15;15;16;14;14;17;16;16;17;15;15;17;16;16;15;16;16;15;15;15;16;16;16;15;15;15;15;16;16;17;17;17;15;15;15;13;16;16;15;16;16;17;16;16;16;15;15;15;17;17;16;15;15;16;15;15;15;15;15;15;16;16;15;15;15;16;16;16;15;16;16;16;15;15;18;16;16;16;16;16;14;16;16;14;16;16;15;15;15;15;15;15;16;16;16;15;16;16;16;15;15;15;16;16;16;15;15;15;16;16;15;16;16;16;16;16;16;16;16;16;15;15;16;16;16;122
40;25;25;19;14;14;10;21;21;10;21;21;17;13;13;12;16;16;13;15;15;15;15;15;17;14;14;11;19;19;12;18;18;16;15;15;14;15;15;16;15;15;16;16;16;16;16;16;17;15;15;17;16;16;15;16;16;15;16;16;15;17;17;16;16;16;14;16;16;16;15;15;15;16;16;14;15;15;17;16;16;14;16;16;17;16;16;16;16;16;15;15;15;15;15;15;16;15;15;17;15;15;14;16;16;17;16;16;15;16;16;16;15;15;15;15;15;16;16;16;14;15;15;17;16;16;16;16;16;14;15;15;15;16;16;15;16;16;16;15;15;15;16;16;16;15;15;16;15;15;16;16;16;15;16;16;15;15;15;15;15;15;15;16;16;15;16;16;16;16;16;15;16;16;16;16;16;15;16;16;16;16;16;16;16;16;15;16;16;15;16;16;123
26;30;30;21;19;19;27;14;14;22;13;13;22;17;17;20;15;15;16;15;15;14;17;17;14;14;14;20;19;19;18;17;17;12;15;15;13;16;16;17;16;16;16;16;16;15;15;15;13;15;15;16;16;16;14;13;13;12;15;15;16;15;15;15;16;16;15;16;16;14;16;16;15;15;15;15;16;16;15;16;16;16;15;15;16;15;15;15;16;16;16;16;16;17;16;16;16;16;16;15;17;17;13;16;16;16;14;14;16;14;14;18;15;15;15;16;16;14;15;15;17;15;15;15;16;16;15;16;16;15;16;16;16;15;15;16;16;16;17;16;16;18;15;15;15;16;16;16;17;17;15;16;16;15;16;16;16;15;15;16;15;15;15;16;16;14;16;16;16;15;15;16;15;15;15;16;16;15;16;16;15;16;16;15;16;16;16;15;15;16;15;15;124
23;34;34;16;15;15;5;21;21;21;19;19;15;15;15;13;16;16;15;16;16;16;16;16;13;17;17;18;14;14;17;13;13;17;16;16;14;15;15;15;16;16;15;17;17;16;15;15;15;15;15;16;15;15;17;16;16;15;15;15;18;16;16;12;16;16;16;16;16;14;16;16;17;16;16;15;14;14;15;16;16;16;14;14;17;15;15;16;16;16;15;16;16;16;16;16;14;16;16;16;15;15;16;16;16;17;15;15;16;15;15;16;15;15;16;15;15;16;16;16;15;15;15;16;17;17;16;16;16;15;16;16;15;15;15;16;15;15;15;15;15;16;15;15;15;16;16;14;17;17;16;15;15;16;16;16;16;15;15;16;15;15;16;15;15;15;17;17;15;16;16;15;16;16;16;15;15;15;16;16;15;16;16;16;16;16;16;14;14;16;15;15;125
33;49;49;23;4;4;19;26;26;11;16;16;13;21;21;14;13;13;15;15;15;15;15;15;16;20;20;14;19;19;15;14;14;17;14;14;16;20;20;16;13;13;15;15;15;16;15;15;15;15;15;15;18;18;17;14;14;15;16;16;16;16;16;15;16;16;15;15;15;15;15;15;16;18;18;16;15;15;15;15;15;15;15;15;15;15;15;15;15;15;16;16;16;16;18;18;15;14;14;15;15;15;16;16;16;16;15;15;15;15;15;16;16;16;15;16;16;16;15;15;15;17;17;16;15;15;16;15;15;15;15;15;16;16;16;16;16;16;15;15;15;16;16;16;16;15;15;16;16;16;16;16;16;15;14;14;16;16;16;16;16;16;16;16;16;16;15;15;15;15;15;16;16;16;16;16;16;15;15;15;16;15;15;15;15;15;16;16;16;16;16;16;126
29;42;42;17;16;16;9;23;23;20;15;15;18;16;16;16;17;17;15;15;15;14;15;15;14;15;15;14;17;17;17;16;16;14;15;15;15;15;15;16;16;16;14;15;15;16;16;16;17;16;16;16;15;15;17;17;17;16;16;16;14;16;16;16;15;15;16;16;16;15;16;16;15;15;15;16;16;16;15;15;15;17;16;16;16;16;16;15;15;15;16;16;16;14;15;15;16;16;16;15;15;15;15;16;16;15;16;16;16;16;16;15;15;15;15;15;15;16;16;16;16;16;16;15;15;15;16;16;16;15;15;15;16;16;16;15;15;15;16;16;16;15;15;15;16;16;16;16;16;16;15;15;15;15;16;16;15;16;16;15;15;15;16;16;16;16;15;15;16;16;16;15;15;15;15;15;15;16;16;16;16;16;16;15;15;15;15;15;15;15;16;16;127
26;31;31;17;15;15;12;20;20;6;18;18;11;14;14;18;16;16;11;16;16;14;16;16;20;15;15;15;15;15;17;14;14;10;16;16;17;15;15;21;15;15;14;17;17;16;15;15;16;15;15;14;16;16;17;16;16;17;16;16;16;14;14;16;16;16;14;15;15;15;16;16;17;16;16;16;15;15;11;14;14;17;17;17;16;16;16;16;16;16;17;15;15;17;16;16;18;16;16;16;15;15;15;15;15;16;16;16;15;15;15;16;15;15;14;16;16;16;16;16;17;15;15;16;16;16;17;16;16;16;16;16;17;16;16;13;15;15;16;16;16;16;15;15;15;15;15;15;16;16;16;16;16;17;16;16;16;16;16;16;16;16;16;15;15;16;16;16;16;15;15;15;16;16;15;16;16;16;16;16;16;16;16;15;16;16;15;15;15;16;15;15;128
16;33;33;18;16;16;24;19;19;18;16;16;16;15;15;15;15;15;16;16;16;16;16;16;15;15;15;20;14;14;13;15;15;13;16;16;16;16;16;15;15;15;15;16;16;16;15;15;16;16;16;16;16;16;15;16;16;9;16;16;12;16;16;14;16;16;12;16;16;16;16;16;15;15;15;15;15;15;15;16;16;16;16;16;16;15;15;16;15;15;16;16;16;15;16;16;15;16;16;16;15;15;13;16;16;14;16;16;13;16;16;16;15;15;16;15;15;16;15;15;16;15;15;15;15;15;15;16;16;16;16;16;16;16;16;15;16;16;15;16;16;16;15;15;16;16;16;16;15;15;16;16;16;16;16;16;16;16;16;15;15;15;15;16;16;15;15;15;16;15;15;16;15;15;15;16;16;16;16;16;16;16;16;15;16;16;16;15;15;16;16;16;129
14;23;23;14;17;17;23;18;18;19;15;15;14;16;16;11;19;19;17;15;15;17;15;15;16;15;15;15;17;17;18;14;14;12;17;17;16;16;16;12;16;16;16;15;15;13;17;17;16;17;17;12;15;15;14;15;15;14;14;14;19;16;16;15;16;16;17;17;17;16;14;14;14;14;14;15;16;16;17;15;15;15;17;17;16;15;15;16;15;15;15;15;15;14;15;15;13;15;15;16;16;16;16;15;15;16;17;17;15;17;17;16;16;16;15;16;16;14;16;16;13;15;15;16;15;15;16;17;17;16;16;16;16;16;16;16;15;15;17;15;15;17;15;15;17;16;16;18;15;15;18;16;16;13;16;16;15;16;16;15;15;15;14;16;16;14;16;16;15;16;16;15;16;16;15;15;15;17;15;15;15;15;15;15;16;16;17;16;16;15;15;15;13
