1996-07-01;7;29;29;27;15;15;27;15;15;12;16;16;26;15;15;12;17;17;14;15;15;13;16;16;14;15;15;15;15;15;17;15;15;12;16;16;14;15;15;10;17;17;17;16;16;15;16;16;18;16;16;13;16;16;13;16;16;17;15;15;14;16;16;15;15;15;16;15;15;17;16;16;20;15;15;18;15;15;18;15;15;15;15;15;15;15;15;14;16;16;17;15;15;16;16;16;16;16;16;16;15;15;15;16;16;16;15;15;16;16;16;14;16;16;13;16;16;14;16;16;12;16;16;13;16;16;15;16;16;16;15;15;16;15;15;15;16;16;16;15;15;16;15;15;17;15;15;16;16;16;16;15;15;17;15;15;16;15;15;17;15;15;16;16;16;15;16;16;15;16;16;14;16;16;15;16;16;15;16;16;16;16;16;16;15;15;16;15;15;15;16;16;
1996-07-02;13;38;38;14;17;17;16;19;19;9;15;15;16;17;17;6;17;17;17;17;17;18;15;15;17;15;15;20;15;15;17;17;17;12;16;16;23;16;16;14;15;15;16;15;15;16;16;16;17;16;16;16;15;15;14;15;15;19;15;15;15;15;15;15;16;16;16;15;15;13;15;15;19;16;16;14;16;16;15;15;15;15;16;16;17;16;16;16;15;15;15;16;16;15;15;15;12;16;16;18;16;16;15;15;15;15;15;15;16;16;16;15;16;16;14;15;15;16;16;16;16;16;16;14;16;16;16;15;15;15;16;16;16;16;16;15;16;16;14;16;16;18;16;16;16;15;15;15;15;15;16;15;15;17;15;15;17;16;16;15;16;16;15;15;15;15;15;15;14;16;16;16;16;16;16;15;15;15;15;15;16;16;16;15;16;16;15;16;16;15;15;15;
1996-07-03;10;14;14;18;13;13;13;15;15;7;21;21;13;17;17;6;20;20;14;17;17;16;17;17;17;16;16;16;16;16;17;15;15;15;15;15;21;15;15;19;13;13;17;17;17;16;15;15;16;15;15;12;16;16;16;14;14;14;17;17;16;15;15;14;17;17;16;15;15;13;16;16;17;16;16;13;15;15;15;17;17;15;16;16;16;17;17;15;16;16;18;15;15;17;16;16;17;14;14;15;16;16;15;16;16;15;15;15;16;15;15;16;14;14;14;16;16;16;15;15;14;15;15;19;14;14;14;15;15;16;15;15;14;15;15;15;16;16;14;16;16;16;15;15;16;16;16;15;16;16;16;16;16;16;16;16;15;16;16;16;16;16;16;16;16;17;15;15;16;15;15;15;16;16;16;15;15;15;16;16;15;14;14;15;16;16;17;15;15;16;16;16;
1996-07-04;3;28;28;15;16;16;15;15;15;11;19;19;16;15;15;11;18;18;16;15;15;14;16;16;17;15;15;13;16;16;18;15;15;14;16;16;21;14;14;15;16;16;16;16;16;15;16;16;15;16;16;14;16;16;16;15;15;15;16;16;15;16;16;16;15;15;16;15;15;15;16;16;17;15;15;16;15;15;16;16;16;16;15;15;15;16;16;16;16;16;16;15;15;16;15;15;17;15;15;16;15;15;16;15;15;17;15;15;15;16;16;15;16;16;15;16;16;15;16;16;16;16;16;15;16;16;16;16;16;16;15;15;16;16;16;15;16;16;15;16;16;15;16;16;14;17;17;16;15;15;16;15;15;16;15;15;16;15;15;16;16;16;15;16;16;15;16;16;15;16;16;16;15;15;16;16;16;15;16;16;16;16;16;16;15;15;16;15;15;15;16;16;
1996-07-05;4;28;28;14;16;16;14;15;15;16;19;19;17;16;16;12;19;19;16;15;15;14;16;16;16;15;15;14;17;17;18;15;15;15;15;15;17;12;12;15;16;16;16;14;14;16;16;16;17;15;15;15;16;16;17;14;14;16;16;16;15;15;15;17;16;16;16;16;16;15;17;17;16;16;16;14;18;18;15;15;15;14;17;17;16;15;15;16;16;16;15;15;15;14;16;16;16;16;16;14;16;16;14;16;16;15;15;15;16;16;16;16;16;16;16;15;15;16;15;15;16;16;16;17;14;14;15;15;15;15;16;16;16;15;15;15;15;15;16;15;15;16;15;15;15;15;15;15;16;16;15;16;16;15;16;16;15;17;17;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;15;15;15;15;15;15;16;16;16;16;15;15;16;16;16;15;15;15;
1996-07-06;12;32;32;15;16;16;25;15;15;14;15;15;15;16;16;6;16;16;16;16;16;7;16;16;16;16;16;13;16;16;14;16;16;16;16;16;18;16;16;17;16;16;18;15;15;16;16;16;17;16;16;15;16;16;19;15;15;15;16;16;14;16;16;15;16;16;15;16;16;17;16;16;15;16;16;14;16;16;16;16;16;15;15;15;15;16;16;15;15;15;16;16;16;14;16;16;17;16;16;17;16;16;16;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;15;16;16;17;15;15;15;16;16;15;16;16;18;16;16;15;16;16;16;16;16;15;16;16;16;16;16;16;16;16;15;16;16;15;16;16;15;16;16;15;16;16;16;16;16;14;16;16;16;16;16;16;16;16;14;16;16;15;16;16;16;16;16;16;16;16;15;16;16;16;16;16;
1996-07-07;14;32;32;12;16;16;21;16;16;8;16;16;21;16;16;6;16;16;12;16;16;7;16;16;13;16;16;14;16;16;11;16;16;14;16;16;18;16;16;11;16;16;16;16;16;17;16;16;20;16;16;21;16;16;18;16;16;17;16;16;12;16;16;15;16;16;14;16;16;19;16;16;18;16;16;13;16;16;16;16;16;14;16;16;16;16;16;16;16;16;17;16;16;16;16;16;14;16;16;18;16;16;15;16;16;13;16;16;17;16;16;16;16;16;17;16;16;16;16;16;13;16;16;18;16;16;17;16;16;15;16;16;16;16;16;18;16;16;16;16;16;16;16;16;18;16;16;14;16;16;15;16;16;15;16;16;12;16;16;14;16;16;14;16;16;17;16;16;15;16;16;15;16;16;16;16;16;13;16;16;14;16;16;18;16;16;16;16;16;14;16;16;
1996-07-08;4;25;25;20;12;12;12;17;17;11;19;19;15;15;15;10;19;19;11;18;18;19;14;14;12;18;18;17;16;16;15;15;15;16;16;16;17;15;15;17;16;16;15;16;16;16;16;16;15;16;16;18;14;14;14;16;16;16;15;15;15;16;16;15;16;16;15;16;16;16;16;16;14;15;15;17;15;15;15;16;16;16;16;16;16;15;15;15;16;16;15;15;15;15;15;15;16;16;16;16;15;15;15;16;16;16;15;15;15;15;15;16;16;16;16;15;15;16;15;15;16;16;16;15;15;15;16;16;16;15;16;16;16;16;16;16;15;15;15;16;16;16;15;15;15;16;16;15;16;16;16;15;15;15;15;15;16;15;15;15;16;16;16;16;16;15;15;15;16;15;15;16;16;16;16;15;15;16;16;16;16;15;15;15;16;16;16;15;15;16;16;16;
1996-07-09;4;26;26;14;17;17;15;16;16;7;20;20;16;16;16;7;20;20;18;14;14;16;16;16;17;15;15;17;15;15;18;16;16;15;16;16;23;13;13;15;16;16;17;17;17;15;15;15;15;15;15;14;16;16;15;15;15;16;15;15;15;15;15;17;14;14;15;16;16;14;15;15;16;15;15;15;14;14;16;15;15;16;14;14;15;17;17;16;16;16;15;17;17;16;16;16;15;17;17;15;16;16;15;16;16;15;16;16;16;15;15;14;17;17;16;16;16;15;17;17;15;16;16;15;17;17;16;16;16;16;14;14;15;15;15;16;14;14;16;15;15;16;15;15;16;15;15;15;16;16;16;15;15;16;15;15;16;15;15;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;15;16;16;16;16;16;16;15;15;15;16;16;16;15;15;
1996-07-10;29;32;32;15;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;16;16;16;15;16;16;15;16;16;16;16;16;15;16;16;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;16;16;15;16;16;16;16;16;16;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;
1996-07-11;29;32;32;18;16;16;15;16;16;17;16;16;15;16;16;16;16;16;14;16;16;16;16;16;14;16;16;15;16;16;16;16;16;16;16;16;15;16;16;16;16;16;14;16;16;16;16;16;16;16;16;17;16;16;17;16;16;16;16;16;15;16;16;15;16;16;15;16;16;15;16;16;14;16;16;16;16;16;15;16;16;16;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;17;16;16;16;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;16;16;16;16;16;17;16;16;15;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;15;16;16;
1996-07-12;27;32;32;15;16;16;16;16;16;17;16;16;14;16;16;16;16;16;16;16;16;18;16;16;14;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;15;16;16;16;16;16;14;16;16;16;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;15;16;16;16;16;16;16;16;16;16;16;16;15;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;16;16;16;15;16;16;15;16;16;
1996-07-13;6;32;32;16;15;15;11;20;20;9;21;21;13;17;17;6;25;25;15;16;16;19;12;12;17;15;15;17;14;14;15;16;16;16;15;15;21;10;10;19;14;14;16;15;15;15;16;16;16;16;16;14;16;16;14;17;17;15;16;16;16;14;14;15;16;16;16;15;15;16;16;16;14;16;16;15;16;16;16;14;14;16;15;15;15;16;16;16;15;15;16;16;16;16;16;16;16;14;14;15;17;17;16;15;15;15;17;17;16;15;15;16;14;14;15;16;16;16;15;15;15;16;16;16;17;17;16;16;16;15;16;16;15;15;15;16;16;16;16;15;15;15;16;16;16;13;13;15;16;16;16;16;16;16;16;16;15;15;15;15;15;15;16;15;15;15;16;16;16;15;15;15;17;17;16;14;14;16;16;16;16;15;15;16;16;16;16;15;15;15;16;16;
1996-07-14;7;30;30;17;15;15;9;17;17;6;15;15;12;16;16;6;15;15;16;15;15;18;16;16;17;16;16;17;16;16;15;16;16;17;16;16;20;16;16;17;16;16;15;15;15;16;15;15;16;16;16;14;15;15;15;16;16;15;15;15;15;16;16;16;16;16;16;16;16;16;16;16;15;15;15;15;16;16;16;16;16;15;16;16;15;15;15;16;16;16;15;16;16;16;15;15;16;15;15;16;15;15;15;15;15;16;16;16;16;15;15;16;15;15;16;16;16;16;15;15;16;15;15;17;16;16;16;16;16;15;16;16;15;15;15;15;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;16;16;15;15;15;15;15;15;15;15;15;16;16;16;16;16;16;16;16;16;16;16;16;15;16;16;16;16;16;15;15;15;16;16;16;16;16;16;16;16;16;
1996-07-15;46;35;35;11;16;16;29;21;21;3;17;17;17;16;16;21;15;15;14;16;16;12;15;15;14;16;16;21;17;17;13;17;17;15;15;15;16;16;16;17;16;16;18;17;17;14;16;16;13;15;15;14;16;16;17;16;16;17;15;15;16;15;15;16;16;16;13;16;16;14;15;15;16;15;15;17;14;14;17;15;15;16;15;15;14;16;16;16;15;15;16;15;15;18;16;16;17;15;15;17;16;16;17;15;15;15;16;16;15;15;15;14;15;15;13;16;16;12;16;16;15;16;16;16;16;16;16;15;15;16;15;15;14;16;16;16;15;15;16;15;15;17;16;16;16;15;15;15;15;15;17;15;15;16;16;16;16;15;15;15;16;16;15;16;16;17;16;16;15;16;16;14;16;16;16;15;15;14;16;16;16;16;16;15;16;16;16;15;15;16;16;16;
1996-07-16;16;12;12;17;14;14;10;22;22;12;20;20;15;16;16;16;15;15;16;15;15;16;16;16;15;16;16;19;11;11;14;17;17;16;15;15;16;15;15;16;16;16;16;15;15;16;16;16;15;16;16;15;16;16;15;16;16;15;16;16;15;17;17;16;15;15;16;15;15;16;16;16;16;16;16;15;16;16;15;15;15;16;15;15;15;16;16;16;16;16;15;16;16;16;15;15;15;16;16;15;15;15;15;16;16;16;15;15;16;15;15;16;16;16;15;15;15;15;15;15;16;15;15;16;15;15;16;16;16;16;15;15;16;16;16;15;15;15;16;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;16;15;15;15;16;16;16;15;15;16;15;15;16;16;16;15;15;15;16;16;16;15;16;16;15;16;16;
1996-07-17;5;32;32;10;16;16;17;16;16;12;16;16;19;16;16;12;16;16;22;16;16;15;16;16;21;16;16;17;16;16;14;16;16;15;16;16;17;16;16;15;16;16;11;16;16;14;16;16;15;16;16;10;16;16;16;16;16;15;16;16;15;16;16;14;16;16;14;16;16;17;16;16;13;16;16;19;16;16;14;16;16;18;16;16;14;16;16;16;16;16;15;16;16;16;16;16;16;16;16;15;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;16;16;14;16;16;16;16;16;12;16;16;16;16;16;19;16;16;15;16;16;17;16;16;15;16;16;15;16;16;15;16;16;16;16;16;15;16;16;17;16;16;16;16;16;16;16;16;14;16;16;16;16;16;16;16;16;16;16;16;15;16;16;17;16;16;15;16;16;14;16;16;16;16;16;15;16;16;
1996-07-18;8;35;35;15;15;15;19;15;15;8;12;12;19;18;18;9;13;13;14;15;15;14;15;15;15;17;17;13;15;15;16;16;16;12;14;14;19;17;17;12;13;13;14;15;15;18;17;17;16;16;16;17;16;16;19;17;17;14;14;14;16;15;15;15;15;15;15;15;15;16;16;16;17;17;17;15;15;15;16;15;15;15;15;15;16;15;15;15;16;16;15;15;15;15;16;16;16;16;16;15;16;16;17;16;16;17;16;16;15;15;15;16;15;15;17;17;17;15;15;15;16;16;16;17;16;16;16;16;16;15;15;15;15;15;15;16;16;16;15;15;15;14;15;15;16;16;16;16;16;16;17;16;16;15;15;15;14;15;15;16;15;15;17;16;16;16;16;16;16;15;15;15;15;15;17;15;15;15;15;15;15;15;15;16;16;16;16;16;16;15;15;15;
1996-07-19;3;29;29;14;16;16;13;17;17;10;19;19;16;15;15;9;19;19;18;14;14;18;14;14;17;15;15;19;14;14;17;15;15;15;16;16;22;12;12;15;16;16;18;14;14;14;16;16;14;16;16;13;17;17;11;18;18;15;16;16;14;16;16;16;16;16;16;15;15;14;17;17;17;15;15;13;17;17;16;15;15;15;16;16;16;15;15;16;15;15;17;15;15;17;15;15;16;15;15;17;15;15;15;16;16;15;16;16;15;15;15;15;16;16;14;16;16;16;15;15;14;16;16;16;15;15;16;16;16;16;16;16;16;16;16;15;16;16;15;16;16;16;15;15;16;15;15;16;16;16;16;16;16;16;16;16;16;16;16;15;16;16;15;15;15;15;16;16;15;16;16;14;16;16;16;15;15;15;15;15;16;15;15;16;16;16;16;15;15;15;16;16;
1996-07-20;23;12;12;18;14;14;20;15;15;19;16;16;15;15;15;16;15;15;15;16;16;15;15;15;14;16;16;15;17;17;16;16;16;17;15;15;16;15;15;16;16;16;16;16;16;15;16;16;15;16;16;16;16;16;16;15;15;16;16;16;16;15;15;15;16;16;16;16;16;15;16;16;16;16;16;16;16;16;16;16;16;16;15;15;15;16;16;16;15;15;16;16;16;16;15;15;15;16;16;14;16;16;16;15;15;15;16;16;15;16;16;15;16;16;16;16;16;16;16;16;16;16;16;15;16;16;16;16;16;16;15;15;15;16;16;16;15;15;15;16;16;16;15;15;16;15;15;16;16;16;15;16;16;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;16;15;15;16;16;16;16;16;16;16;16;16;15;16;16;15;16;16;
1996-07-21;7;28;28;17;16;16;6;17;17;16;16;16;15;15;15;11;15;15;14;15;15;23;15;15;15;16;16;16;15;15;18;15;15;16;16;16;15;15;15;17;16;16;15;16;16;16;16;16;18;15;15;16;16;16;15;16;16;16;16;16;14;16;16;15;16;16;16;16;16;14;16;16;15;15;15;15;16;16;15;15;15;16;15;15;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;15;15;15;16;16;16;15;15;16;16;16;15;16;16;16;16;16;16;15;15;15;16;16;16;16;16;15;16;16;16;16;16;16;16;16;16;16;16;15;15;15;16;16;16;16;16;16;15;16;16;16;15;15;15;15;15;15;16;16;16;16;16;15;15;15;16;15;15;16;15;15;15;16;16;16;16;16;15;16;16;16;16;16;16;16;16;16;16;16;15;15;15;
1996-07-22;21;15;15;18;13;13;24;18;18;22;18;18;13;15;15;14;16;16;17;15;15;15;15;15;14;15;15;22;17;17;20;17;17;13;16;16;16;15;15;15;16;16;15;16;16;16;15;15;16;15;15;15;16;16;16;15;15;15;15;15;19;17;17;19;16;16;15;15;15;14;16;16;15;16;16;15;16;16;15;16;16;15;16;16;16;15;15;15;16;16;16;15;15;15;16;16;16;15;15;15;16;16;15;16;16;17;16;16;15;16;16;16;15;15;15;16;16;15;16;16;16;15;15;16;16;16;16;15;15;15;16;16;16;16;16;16;15;15;16;15;15;16;15;15;16;15;15;15;16;16;15;16;16;15;16;16;16;15;15;15;16;16;14;16;16;15;16;16;15;16;16;15;16;16;15;16;16;16;15;15;16;15;15;16;15;15;15;16;16;15;16;16;
1996-07-23;7;28;28;13;17;17;14;16;16;13;17;17;17;15;15;16;16;16;16;15;15;16;15;15;16;15;15;17;15;15;16;16;16;14;16;16;17;15;15;15;16;16;16;16;16;15;16;16;15;16;16;16;15;15;16;15;15;17;15;15;15;16;16;16;15;15;16;15;15;14;16;16;15;16;16;16;16;16;16;15;15;16;15;15;16;15;15;15;16;16;16;15;15;16;15;15;16;16;16;16;16;16;15;16;16;15;16;16;16;15;15;16;15;15;15;16;16;15;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;15;15;16;16;16;15;16;16;16;15;15;16;16;16;16;15;15;16;15;15;16;16;16;16;15;15;16;16;16;15;16;16;16;16;16;15;16;16;15;16;16;16;16;16;
1996-07-24;20;29;29;15;16;16;12;16;16;31;16;16;16;16;16;28;17;17;16;15;15;16;15;15;15;16;16;17;16;16;24;15;15;16;15;15;19;16;16;15;16;16;22;15;15;16;16;16;16;16;16;16;15;15;18;15;15;15;16;16;19;15;15;17;16;16;15;15;15;6;16;16;15;16;16;11;16;16;16;15;15;18;16;16;16;15;15;16;15;15;15;16;16;16;16;16;16;15;15;14;16;16;16;16;16;16;16;16;16;15;15;11;15;15;15;16;16;11;15;15;16;15;15;13;16;16;16;16;16;15;15;15;16;16;16;15;16;16;13;15;15;16;15;15;15;15;15;15;16;16;18;15;15;16;15;15;14;16;16;16;16;16;15;15;15;15;16;16;15;16;16;14;16;16;16;16;16;18;16;16;16;16;16;15;15;15;15;15;15;16;16;16;
1996-07-25;7;56;56;14;9;9;9;20;20;6;7;7;15;12;12;3;8;8;16;15;15;22;10;10;16;18;18;19;5;5;14;14;14;16;18;18;23;8;8;16;17;17;18;3;3;16;18;18;14;23;23;15;20;20;12;27;27;15;17;17;17;15;15;15;14;14;15;16;16;17;15;15;16;16;16;16;25;25;15;17;17;17;19;19;15;17;17;15;13;13;15;14;14;15;7;7;16;14;14;13;18;18;16;16;16;16;16;16;15;16;16;17;17;17;16;15;15;15;21;21;16;15;15;14;18;18;16;15;15;16;15;15;17;16;16;16;15;15;17;13;13;15;15;15;15;15;15;16;15;15;15;15;15;15;15;15;15;12;12;16;15;15;15;15;15;15;18;18;16;16;16;16;15;15;15;16;16;16;15;15;16;17;17;15;15;15;15;17;17;16;16;16;
